"daysFromToday","Day","Korea","Italy","X","dif.Korea","dif.Italy","dif.X","growth.Korea","growth.Italy","growth.X","prj.grKO.X","prj.grIT.X","grKO.prj.tot.X","grIT.prj.tot.X","dif.grKO.prj.tot.X","dif.grIT.prj.tot.X","growth.grKO.prj.tot.X","growth.grIT.prj.tot.X"
-65,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-64,NA,NA,NA,64,NA,NA,13,NA,NA,25.4901960784314,NA,NA,NA,NA,NA,NA,NA,NA
-63,NA,NA,NA,78,NA,NA,14,NA,NA,21.875,NA,NA,NA,NA,NA,NA,NA,NA
-62,NA,NA,NA,78,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-61,NA,NA,NA,92,NA,NA,14,NA,NA,17.9487179487179,NA,NA,NA,NA,NA,NA,NA,NA
-60,NA,NA,NA,94,NA,NA,2,NA,NA,2.17391304347826,NA,NA,NA,NA,NA,NA,NA,NA
-59,NA,NA,NA,100,NA,NA,6,NA,NA,6.38297872340426,NA,NA,NA,NA,NA,NA,NA,NA
-58,NA,NA,NA,100,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-57,NA,NA,NA,124,NA,NA,24,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA
-56,NA,NA,NA,134,NA,NA,10,NA,NA,8.06451612903226,NA,NA,NA,NA,NA,NA,NA,NA
-55,NA,NA,NA,140,NA,NA,6,NA,NA,4.47761194029851,NA,NA,NA,NA,NA,NA,NA,NA
-54,NA,NA,0,143,NA,NA,3,NA,NA,2.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA
-53,NA,NA,1,157,NA,1,14,NA,Inf,9.79020979020979,NA,NA,NA,NA,NA,NA,NA,NA
-52,NA,NA,1,167,NA,0,10,NA,0,6.36942675159236,NA,NA,NA,NA,NA,NA,NA,NA
-51,NA,NA,1,167,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
-50,NA,NA,2,180,NA,1,13,NA,100,7.78443113772455,NA,NA,NA,NA,NA,NA,NA,NA
-49,NA,NA,3,196,NA,1,16,NA,50,8.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA
-48,NA,NA,4,209,NA,1,13,NA,33.3333333333333,6.63265306122449,NA,NA,NA,NA,NA,NA,NA,NA
-47,NA,NA,5,244,NA,1,35,NA,25,16.7464114832536,NA,NA,NA,NA,NA,NA,NA,NA
-46,NA,NA,7,244,NA,2,0,NA,40,0,NA,NA,NA,NA,NA,NA,NA,NA
-45,NA,NA,9,243,NA,2,-1,NA,28.5714285714286,-0.409836065573771,NA,NA,NA,NA,NA,NA,NA,NA
-44,NA,NA,11,266,NA,2,23,NA,22.2222222222222,9.46502057613169,NA,NA,NA,NA,NA,NA,NA,NA
-43,NA,NA,13,268,NA,2,2,NA,18.1818181818182,0.75187969924812,NA,NA,NA,NA,NA,NA,NA,NA
-42,NA,NA,16,288,NA,3,20,NA,23.0769230769231,7.46268656716418,NA,NA,NA,NA,NA,NA,NA,NA
-41,NA,NA,20,298,NA,4,10,NA,25,3.47222222222222,NA,NA,NA,NA,NA,NA,NA,NA
-40,NA,NA,25,305,NA,5,7,NA,25,2.3489932885906,NA,NA,NA,NA,NA,NA,NA,NA
-39,NA,NA,31,307,NA,6,2,NA,24,0.655737704918033,NA,NA,NA,NA,NA,NA,NA,NA
-38,NA,NA,39,320,NA,8,13,NA,25.8064516129032,4.23452768729642,NA,NA,NA,NA,NA,NA,NA,NA
-37,0,1,43,324,NA,4,4,NA,10.2564102564103,1.25,NA,NA,NA,NA,NA,NA,NA,NA
-36,1,1,53,325,0,10,1,0,23.2558139534884,0.308641975308642,NA,NA,NA,NA,NA,NA,NA,NA
